"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.837860590E-1,5.414174199E-1,-6.050118446E0,-1.504912376E0,6.257941139E0
7.862496750E-1,5.743008256E-1,-6.022309303E0,-1.574704647E0,6.251217922E0
7.887109050E-1,5.603991747E-1,-5.895783424E0,-1.661538124E0,6.151017669E0
7.911745210E-1,5.387649536E-1,-5.803313255E0,-1.759931564E0,6.088191154E0
7.936356750E-1,4.396672249E-1,-5.666843891E0,-1.919785976E0,5.999333726E0
7.960992800E-1,3.761672974E-1,-5.665904045E0,-2.049374580E0,6.036878884E0
7.985605110E-1,2.844621539E-1,-5.523833275E0,-2.237740993E0,5.966668880E0
8.010241260E-1,2.013903856E-1,-5.489962578E0,-2.482583523E0,6.028554399E0
8.034853570E-1,4.316842556E-2,-5.380034447E0,-2.710508347E0,6.024407826E0
8.059489720E-1,-6.702566147E-2,-5.404846191E0,-2.966866493E0,6.165967206E0
8.084101260E-1,-2.511352897E-1,-5.350997925E0,-3.288390160E0,6.285678767E0
8.108737420E-1,-3.636501133E-1,-5.312710762E0,-3.633420467E0,6.446617822E0
8.133349720E-1,-5.335724354E-1,-5.217681885E0,-3.980668068E0,6.584422682E0
8.157985880E-1,-6.737285852E-1,-5.152836800E0,-4.322885036E0,6.759657708E0
8.182597420E-1,-7.855765820E-1,-4.958364964E0,-4.626951694E0,6.827239242E0
8.207233520E-1,-8.862129450E-1,-4.817726135E0,-4.832826614E0,6.881284152E0
8.231845830E-1,-1.018153906E0,-4.625425816E0,-5.096027374E0,6.957060899E0
8.256481980E-1,-1.047373772E0,-4.503585339E0,-5.263035774E0,7.005627615E0
8.281094290E-1,-1.092324495E0,-4.357444763E0,-5.445052624E0,7.058972712E0
8.305730440E-1,-1.035333395E0,-4.297720432E0,-5.636545181E0,7.163306341E0
8.330341980E-1,-1.006202936E0,-4.194549561E0,-5.837589264E0,7.258384034E0
8.354978130E-1,-9.269152880E-1,-4.200531483E0,-6.017856598E0,7.397177483E0
8.379590440E-1,-9.118971825E-1,-4.152448654E0,-6.216936111E0,7.531578912E0
8.404226600E-1,-8.260966539E-1,-4.238421440E0,-6.444202423E0,7.757215793E0
8.428838140E-1,-7.381899953E-1,-4.183319569E0,-6.729220867E0,7.957857787E0
8.453474340E-1,-6.308269501E-1,-4.214571476E0,-6.984019279E0,8.181508459E0
8.478086650E-1,-5.558266640E-1,-4.202539921E0,-7.242030621E0,8.391501211E0
8.502722800E-1,-4.513640404E-1,-4.223348141E0,-7.469612598E0,8.592759242E0
8.527335110E-1,-3.864165246E-1,-4.194379330E0,-7.666569233E0,8.747480751E0
8.551970490E-1,-2.986710370E-1,-4.147261143E0,-7.805152416E0,8.843606935E0
8.576295540E-1,-2.039528191E-1,-4.143202305E0,-7.946139812E0,8.963752563E0
8.600621130E-1,-1.630028188E-1,-4.073302269E0,-8.107239723E0,9.074452999E0
8.625831120E-1,-2.110051513E-1,-4.018245220E0,-8.236243248E0,9.166598097E0
8.650467280E-1,-2.840167284E-1,-3.955474615E0,-8.283332825E0,9.183683772E0
8.675078810E-1,-4.179667532E-1,-3.871474504E0,-8.336282730E0,9.200903260E0
8.699714970E-1,-5.076096654E-1,-3.708430052E0,-8.303001404E0,9.107686497E0
8.724327180E-1,-6.495096684E-1,-3.565479994E0,-8.271951675E0,9.031040633E0
8.748963330E-1,-7.364931107E-1,-3.399038315E0,-8.194875717E0,8.902352026E0
8.773575640E-1,-9.475377202E-1,-3.271987438E0,-8.119875908E0,8.805459346E0
8.798211020E-1,-1.062826872E0,-3.170968056E0,-8.066722870E0,8.732505782E0
8.822823330E-1,-1.186715841E0,-3.077968597E0,-8.018721581E0,8.670760114E0
8.847459480E-1,-1.334748268E0,-2.967234373E0,-7.844978809E0,8.492922070E0
8.872071790E-1,-1.468673468E0,-2.907236099E0,-7.684028625E0,8.345856422E0
8.896707950E-1,-1.422210097E0,-2.943209171E0,-7.604556084E0,8.277344684E0
8.921319480E-1,-1.432082534E0,-2.986258268E0,-7.545607090E0,8.240435983E0
8.945955640E-1,-1.401590705E0,-2.995558023E0,-7.481033802E0,8.179467655E0
8.970567950E-1,-1.487658739E0,-3.018506289E0,-7.517034531E0,8.235916274E0
8.995204100E-1,-1.549329519E0,-2.942861080E0,-7.532462120E0,8.234005033E0
9.019816410E-1,-1.709334970E0,-2.890812397E0,-7.539362907E0,8.253521394E0
9.044451790E-1,-1.796242714E0,-2.768316746E0,-7.556522369E0,8.245671338E0
9.069064100E-1,-1.825288773E0,-2.699323654E0,-7.599570274E0,8.268705802E0
9.093700300E-1,-1.873230934E0,-2.597752094E0,-7.731661320E0,8.368745237E0
9.118312610E-1,-1.901074529E0,-2.605712652E0,-7.813707352E0,8.453274239E0
9.142948770E-1,-1.833455920E0,-2.638166189E0,-7.833765507E0,8.466957155E0
9.167560300E-1,-1.671411157E0,-2.623174429E0,-7.776761532E0,8.375719627E0
9.192196460E-1,-1.469506264E0,-2.559460402E0,-7.655161858E0,8.204376227E0
9.216808720E-1,-1.160476446E0,-2.456419945E0,-7.502158165E0,7.978914817E0
9.241444870E-1,-8.170992732E-1,-2.262983084E0,-7.319423676E0,7.704719761E0
9.266056410E-1,-4.099874496E-1,-2.110000134E0,-7.122318268E0,7.439597286E0
9.290692560E-1,-3.033261932E-2,-1.990663171E0,-6.938327789E0,7.218313684E0
9.315304870E-1,2.546552718E-1,-1.887638092E0,-6.830318451E0,7.090929207E0
9.339940930E-1,5.052654743E-1,-1.795473456E0,-6.691969872E0,6.947048214E0
9.364553240E-1,7.471715212E-1,-1.738508940E0,-6.554855824E0,6.822522516E0
9.389188630E-1,8.568230271E-1,-1.634412169E0,-6.468194008E0,6.726290401E0
9.413800930E-1,9.238058329E-1,-1.529463649E0,-6.348175049E0,6.594846679E0
9.438437090E-1,9.538421035E-1,-1.445488691E0,-6.242100239E0,6.477890683E0
9.463049300E-1,9.488081336E-1,-1.350607872E0,-6.101075172E0,6.320403212E0
9.487685450E-1,9.197738171E-1,-1.213988543E0,-5.949640274E0,6.141495864E0
9.512296990E-1,8.266793489E-1,-1.042045116E0,-5.772600174E0,5.923864409E0
9.536933140E-1,7.733495235E-1,-8.216395378E-1,-5.619250298E0,5.731416485E0
9.561545450E-1,6.943488121E-1,-5.897748470E-1,-5.579281330E0,5.653170332E0
9.586181450E-1,5.973730683E-1,-3.237226009E-1,-5.664562702E0,5.705166212E0
9.610792990E-1,4.753529131E-1,-1.139929295E-1,-5.837564468E0,5.857995707E0
9.635429150E-1,4.907222390E-1,1.050250530E-1,-6.090294361E0,6.110934788E0
9.660041450E-1,4.647074938E-1,3.016307354E-1,-6.298221588E0,6.322541366E0
9.684677610E-1,5.222337842E-1,4.725975990E-1,-6.464729786E0,6.502984532E0
9.709290070E-1,5.742004514E-1,6.341707706E-1,-6.594628334E0,6.649887337E0
9.733925450E-1,7.179462314E-1,8.042652607E-1,-6.648420334E0,6.735264088E0
9.758537760E-1,8.358556628E-1,9.426186085E-1,-6.713179588E0,6.830370760E0
9.783173910E-1,9.126466513E-1,1.122211456E0,-6.791619778E0,6.943945684E0
9.807786220E-1,9.364742041E-1,1.219495296E0,-6.875391006E0,7.045222083E0
9.832422130E-1,9.418184161E-1,1.385466337E0,-6.978752613E0,7.177013790E0
9.857033670E-1,8.696525693E-1,1.497628927E0,-7.108533859E0,7.316450070E0
9.881669830E-1,7.532616854E-1,1.633703709E0,-7.208108902E0,7.429214287E0
9.906282130E-1,5.592151880E-1,1.716818333E0,-7.274709225E0,7.495437353E0
9.930918290E-1,3.564540148E-1,1.891713381E0,-7.340720177E0,7.588926913E0
9.955530650E-1,5.843524635E-2,2.007630348E0,-7.397356033E0,7.665172573E0
9.980166030E-1,-2.241928875E-1,2.197896481E0,-7.419690132E0,7.741628578E0
1.000477834E0,-4.800179899E-1,2.332513332E0,-7.407209396E0,7.780603239E0
1.002941449E0,-6.999096870E-1,2.553817034E0,-7.340875149E0,7.803864617E0
1.005402680E0,-9.263483286E-1,2.683773041E0,-7.194243431E0,7.734203094E0
1.007866294E0,-9.972470403E-1,2.904561043E0,-7.070039272E0,7.708205487E0
1.010327448E0,-1.022463799E0,2.990725279E0,-6.849072456E0,7.543186556E0
1.012791064E0,-9.940405488E-1,3.074481487E0,-6.554821014E0,7.307956729E0
1.015252294E0,-9.211866856E-1,3.139967203E0,-6.225788593E0,7.033379170E0
1.017715910E0,-7.799729109E-1,3.260410070E0,-5.854108810E0,6.746052293E0
1.020177079E0,-7.070256472E-1,3.293527603E0,-5.443543434E0,6.401513451E0
1.022640694E0,-6.258310080E-1,3.380792141E0,-4.998936176E0,6.067189040E0
1.025101925E0,-5.436172485E-1,3.450148821E0,-4.510569572E0,5.704759808E0
1.027565540E0,-4.712491632E-1,3.554948092E0,-4.011090279E0,5.380388177E0
1.030026771E0,-3.825514913E-1,3.628947496E0,-3.547631741E0,5.089331640E0
1.032490386E0,-3.114278913E-1,3.708904982E0,-3.162032604E0,4.883790913E0
1.034951540E0,-2.678997517E-1,3.776626587E0,-2.832158566E0,4.728192127E0
1.037415156E0,-2.215935588E-1,3.874624252E0,-2.609902859E0,4.676901724E0
1.039876386E0,-1.299048364E-1,3.856946230E0,-2.373042107E0,4.530368454E0
1.042340002E0,-4.005703330E-2,3.799074173E0,-2.222021580E0,4.401357636E0
1.044801137E0,8.384653926E-2,3.736152649E0,-2.162515163E0,4.317677465E0
1.047264752E0,1.828383505E-1,3.710743427E0,-2.173411369E0,4.304272717E0
1.049725983E0,2.961420119E-1,3.691927433E0,-2.316303730E0,4.368442655E0
1.052189598E0,3.586560488E-1,3.699159384E0,-2.516617298E0,4.488404720E0
1.054650829E0,4.377517104E-1,3.679177999E0,-2.745920658E0,4.611730431E0
1.057084529E0,4.311383367E-1,3.796950102E0,-2.980841637E0,4.846455117E0
1.059518276E0,4.261883199E-1,3.892950296E0,-3.169841290E0,5.038312445E0
1.062039199E0,4.189282656E-1,4.018968582E0,-3.333041191E0,5.238012308E0
1.064500429E0,3.356586695E-1,4.328707695E0,-3.479297161E0,5.563801379E0
1.066964045E0,1.058698595E-1,4.832056046E0,-3.630496979E0,6.044872403E0
1.069425199E0,1.701466888E-1,4.568957806E0,-3.497825146E0,5.756657544E0
1.071888809E0,7.690262794E-2,4.291136742E0,-3.469319820E0,5.518690838E0
1.074350040E0,-1.996427774E-2,4.028434753E0,-3.512667179E0,5.344858824E0
1.076813655E0,-1.960403025E-1,3.878319502E0,-3.698486805E0,5.362704412E0
1.079274886E0,-4.007404447E-1,3.720419407E0,-3.897879601E0,5.403293333E0
1.081738424E0,-6.490889788E-1,3.598613739E0,-4.131527424E0,5.517323282E0
1.084199641E0,-8.005130887E-1,3.462846994E0,-4.310623646E0,5.586913882E0
1.086663257E0,-9.640169740E-1,3.376607180E0,-4.531998634E0,5.733220421E0
1.089124487E0,-1.106453776E0,3.277386427E0,-4.697096825E0,5.833371266E0
1.091588103E0,-1.228054643E0,3.238081455E0,-4.891159058E0,5.993056536E0
1.094049257E0,-1.336515784E0,3.170157194E0,-5.050557613E0,6.110998550E0
1.096512867E0,-1.423821211E0,3.220659494E0,-5.174141884E0,6.258726600E0
1.098974098E0,-1.540284157E0,3.184985638E0,-5.256717682E0,6.336378270E0
1.101437713E0,-1.630882263E0,3.197699308E0,-5.300853729E0,6.401883167E0
1.103898867E0,-1.751152635E0,3.191078186E0,-5.258501053E0,6.395416238E0
1.106362482E0,-1.864107728E0,3.266363859E0,-5.155886650E0,6.381786398E0
1.108823708E0,-1.962501407E0,3.291628122E0,-4.955144882E0,6.264159023E0
1.111287324E0,-1.994458914E0,3.351884842E0,-4.776500702E0,6.166681223E0
1.113748554E0,-1.936286926E0,3.315991640E0,-4.506620884E0,5.920695855E0
1.116212093E0,-1.822888374E0,3.382121801E0,-4.174376965E0,5.673366985E0
1.118673324E0,-1.669977188E0,3.302788734E0,-3.772797585E0,5.285001310E0
1.121136934E0,-1.434509516E0,3.303061962E0,-3.268302441E0,4.863109779E0
1.123598165E0,-1.204186916E0,3.207774401E0,-2.683848381E0,4.352347053E0
1.126061780E0,-9.270241261E-1,3.208572626E0,-2.116816521E0,3.954140135E0
1.128522934E0,-7.227800488E-1,3.101883173E0,-1.463419914E0,3.505094587E0
1.130986549E0,-5.599774718E-1,3.163198471E0,-8.855285645E-1,3.332200500E0
1.133447785E0,-4.499993026E-1,3.121073008E0,-3.021326065E-1,3.167787904E0
1.135911401E0,-3.177007139E-1,3.180619478E0,2.448024750E-1,3.205807583E0
1.138372554E0,-1.882902384E-1,3.110548973E0,7.514343262E-1,3.205561055E0
1.140836170E0,-3.670441359E-2,3.105611563E0,1.210118294E0,3.333250167E0
1.143297401E0,3.522668406E-2,3.027990818E0,1.617973328E0,3.433337589E0
1.145761030E0,9.600701183E-2,3.010070562E0,1.918392181E0,3.570710111E0
1.148222261E0,1.268872023E-1,2.878384590E0,2.157979012E0,3.599732160E0
1.150685876E0,1.000971645E-1,2.844307899E0,2.293646812E0,3.655259576E0
1.153147030E0,1.428144276E-1,2.741845131E0,2.332147598E0,3.602363544E0
1.155610645E0,1.654477865E-1,2.714300871E0,2.273159027E0,3.544298824E0
1.158071881E0,2.202083617E-1,2.604892015E0,2.268602371E0,3.461287456E0
1.160535497E0,2.531439364E-1,2.604054928E0,2.192640305E0,3.413627898E0
1.162996650E0,2.936811745E-1,2.556367636E0,2.123165131E0,3.336029720E0
1.165460266E0,3.388802409E-1,2.512775421E0,1.994024277E0,3.225680231E0
1.167921497E0,4.221807718E-1,2.394626617E0,1.834767342E0,3.046119571E0
1.170385107E0,5.695751309E-1,2.292469501E0,1.665294647E0,2.890162367E0
1.172846338E0,6.233800650E-1,2.199969292E0,1.546910286E0,2.760688143E0
1.175309876E0,6.997513771E-1,2.160759687E0,1.387017250E0,2.661268733E0
1.177771107E0,7.918772697E-1,2.068514347E0,1.255842209E0,2.546165915E0
1.180234722E0,8.326328993E-1,2.054908276E0,1.071128845E0,2.462365239E0
1.182695982E0,8.130714893E-1,2.011688709E0,9.431428909E-1,2.365902623E0
1.185159597E0,8.026853800E-1,2.041578531E0,8.044347763E-1,2.336549171E0
1.187620751E0,7.779250741E-1,2.022936344E0,6.766910553E-1,2.270539508E0
1.190084367E0,7.640801668E-1,2.000027657E0,5.695781708E-1,2.215479276E0
1.192545597E0,7.081387043E-1,1.973421454E0,5.280866623E-1,2.162111973E0
1.195009213E0,6.516770720E-1,1.954978466E0,5.171632767E-1,2.124636831E0
1.197470367E0,5.202572346E-1,1.898948431E0,4.586429596E-1,2.021639458E0
1.199933982E0,3.893117905E-1,1.884993553E0,4.608879089E-1,1.979187215E0
1.202395213E0,2.541676760E-1,1.846223116E0,4.953002930E-1,1.928331761E0
1.204858828E0,1.114514992E-1,1.820776343E0,5.750141144E-1,1.912665460E0
1.207320074E0,-2.648559958E-2,1.774603486E0,6.961545944E-1,1.906449642E0
1.209783613E0,-1.275888979E-1,1.804742098E0,9.143218994E-1,2.027155027E0
1.212244843E0,-2.589214444E-1,1.803499937E0,1.174135208E0,2.167543731E0
1.214708459E0,-4.037396312E-1,1.923992038E0,1.482719421E0,2.462358206E0
1.217169689E0,-5.348221064E-1,1.971067190E0,1.818330765E0,2.734495808E0
1.219633300E0,-6.221898794E-1,2.086130619E0,2.155840874E0,3.063773993E0
1.222094454E0,-7.212228775E-1,2.132050514E0,2.465203285E0,3.338117594E0
1.224558069E0,-7.774071097E-1,2.196208239E0,2.749728203E0,3.603983578E0
1.227019300E0,-7.197193503E-1,2.211641550E0,2.951010704E0,3.757368556E0
1.229482915E0,-6.551297903E-1,2.205457926E0,3.169016838E0,3.916108709E0
1.231944054E0,-5.057708621E-1,2.168112278E0,3.356287003E0,4.027552291E0
1.234407670E0,-3.544843495E-1,2.179354191E0,3.567848206E0,4.195805603E0
1.236868900E0,-1.553359926E-1,2.118302107E0,3.826012611E0,4.376037659E0
1.239332516E0,6.029647961E-2,2.194060087E0,3.945496559E0,4.514917323E0
1.241793746E0,2.761193812E-1,2.210045815E0,4.136593819E0,4.698079697E0
1.244257352E0,4.894185364E-1,2.174383640E0,4.260833740E0,4.808552680E0
1.246718506E0,6.951304674E-1,2.192592144E0,4.421910286E0,4.984371300E0
1.249182121E0,8.119600415E-1,2.183117867E0,4.621143341E0,5.174963624E0
1.251643352E0,1.043377519E0,2.072546721E0,4.928136826E0,5.447074364E0
1.254106967E0,1.181707144E0,2.061260939E0,5.277163506E0,5.787372728E0
1.256568145E0,1.322100997E0,2.010170937E0,5.688191414E0,6.176103934E0
1.260989684E0,1.468050957E0,2.012270927E0,6.093191147E0,6.582657993E0
1.261634145E0,1.665599108E0,1.992923856E0,6.442289352E0,6.946154187E0
1.263956607E0,1.781467795E0,2.039240360E0,6.808486938E0,7.327183848E0
1.266417761E0,1.872099161E0,2.091939926E0,7.025578499E0,7.565693700E0
1.268881376E0,1.841080427E0,2.168485641E0,7.260593414E0,7.797956389E0
1.271342607E0,1.799764872E0,2.300217152E0,7.279536247E0,7.843583397E0
1.273806222E0,1.640001178E0,2.348519325E0,7.204896927E0,7.753430635E0
1.276267453E0,1.478732586E0,2.394250154E0,7.036949158E0,7.578768852E0
1.278731068E0,1.268560648E0,2.399244308E0,6.800361633E0,7.321921723E0
1.281192222E0,1.076294541E0,2.415791512E0,6.519474030E0,7.035481518E0
1.283655846E0,8.593145013E-1,2.389835835E0,6.243028641E0,6.739817753E0
1.286117077E0,6.851220727E-1,2.398331165E0,5.954206467E0,6.455537102E0
1.288580693E0,4.874460101E-1,2.391992807E0,5.694724083E0,6.195895059E0
1.291041847E0,3.322554827E-1,2.427355289E0,5.440721512E0,5.966900198E0
1.293505462E0,1.677512527E-1,2.481308937E0,5.091973305E0,5.666853330E0
1.295966699E0,1.689098775E-2,2.532480717E0,4.814158440E0,5.439656733E0
1.298430314E0,-9.150999784E-2,2.542880535E0,4.585897446E0,5.244527708E0
1.300891545E0,-2.243750840E-1,2.584670544E0,4.327019691E0,5.045192306E0
1.303355083E0,-3.622434735E-1,2.606266022E0,4.151073456E0,4.914799461E0
1.305816314E0,-4.529483914E-1,2.655100346E0,4.084221840E0,4.892401060E0
1.308279929E0,-4.335692525E-1,2.632339001E0,4.100348473E0,4.891834882E0
1.310741160E0,-3.921586573E-1,2.634961128E0,4.030505180E0,4.831333208E0
1.313204776E0,-3.634005785E-1,2.572977066E0,3.933591843E0,4.714383920E0
1.315665929E0,-2.911326289E-1,2.490631342E0,3.785766602E0,4.540928479E0
1.318129545E0,-1.285550296E-1,2.282618999E0,3.664361954E0,4.319076802E0
1.320590785E0,-6.050323695E-2,2.195402145E0,3.618680954E0,4.233001662E0
1.323054400E0,-1.119050384E-1,2.106773853E0,3.561612129E0,4.139577245E0
1.325515554E0,-9.466788173E-2,2.067580700E0,3.511879921E0,4.076414176E0
1.327979169E0,1.962780952E-3,2.017080784E0,3.609092712E0,4.134509517E0
1.330440400E0,4.997411370E-2,2.049907207E0,3.753286362E0,4.276888528E0
1.332904010E0,1.179656535E-1,2.058206081E0,3.914469719E0,4.424161090E0
1.335365241E0,2.239086181E-1,2.057325840E0,4.127631187E0,4.617365472E0
1.337828780E0,4.005117416E-1,1.967657447E0,4.373981476E0,4.812878498E0
1.340290010E0,5.361413956E-1,1.900156498E0,4.609145164E0,5.014205965E0
1.342753626E0,6.865974665E-1,1.832618117E0,4.859704018E0,5.238952985E0
1.345214848E0,8.321653008E-1,1.714331269E0,5.043683052E0,5.391675947E0
1.347678463E0,9.002610445E-1,1.572591662E0,5.224763870E0,5.530069799E0
1.350139617E0,8.778495789E-1,1.464386940E0,5.413807869E0,5.676650829E0
1.352603232E0,8.697589040E-1,1.343173862E0,5.721689224E0,5.941239277E0
1.355064463E0,8.414354324E-1,1.285068631E0,6.101653099E0,6.292025549E0
1.357528082E0,7.942520380E-1,1.162175179E0,6.490508080E0,6.641399143E0
1.359989313E0,7.550653815E-1,1.071184397E0,6.888451576E0,7.012012896E0
1.362452852E0,6.300653815E-1,9.963310957E-1,7.255475998E0,7.350618341E0
1.364914082E0,5.270689130E-1,8.674582243E-1,7.530553818E0,7.598652921E0
1.367377698E0,3.547992706E-1,7.755656242E-1,7.779039383E0,7.825652579E0
1.369838920E0,1.687940061E-1,7.466225624E-1,7.922111511E0,7.959006688E0
1.372302458E0,-7.563368231E-2,8.131554127E-1,7.953493118E0,7.995310811E0
1.374763689E0,-3.255776763E-1,9.073300362E-1,7.877418518E0,7.936181143E0
1.377227304E0,-4.951261580E-1,9.804943800E-1,7.664804459E0,7.743109616E0
1.379688535E0,-5.258538127E-1,1.023638844E0,7.391782761E0,7.480829573E0
1.382152150E0,-4.166453779E-1,9.862585068E-1,7.114045143E0,7.194159959E0
1.384613304E0,-3.286021352E-1,8.644437790E-1,6.822115898E0,6.884512164E0
1.387076920E0,-2.143738419E-1,7.316335440E-1,6.555993080E0,6.600173411E0
1.389538150E0,-1.242822856E-1,6.379485130E-1,6.260899544E0,6.294544264E0
1.392001766E0,-4.877746105E-3,5.262513161E-1,6.017271042E0,6.040241306E0
1.394462977E0,-1.558094472E-1,5.813972950E-1,5.764320374E0,5.795661202E0
1.396926515E0,-2.988612950E-1,5.866459608E-1,5.512889862E0,5.552065038E0
1.399387746E0,-4.016472101E-1,6.179286242E-1,5.328938484E0,5.379659992E0
1.401851361E0,-4.283168316E-1,5.562412739E-1,5.133684158E0,5.181464339E0
1.404312592E0,-4.609743059E-1,4.965467453E-1,4.913565636E0,4.960058794E0
1.406776203E0,-4.673859477E-1,4.179229736E-1,4.751196861E0,4.792387803E0
1.409237357E0,-4.241294563E-1,3.992527723E-1,4.619112015E0,4.655693759E0
1.411700973E0,-3.905435801E-1,4.006738663E-1,4.529460907E0,4.563888687E0
1.414456623E0,-5.037437081E-1,4.678633213E-1,4.590295792E0,4.641494292E0
1.417212040E0,-4.296436906E-1,3.358633518E-1,4.394246101E0,4.427956266E0
1.419967457E0,-2.374368906E-2,7.813453674E-3,4.195196152E0,4.195270619E0
1.422722874E0,2.353063375E-1,-1.981365681E-1,4.327196121E0,4.338116347E0
1.425478291E0,3.163063526E-1,-2.531865835E-1,4.511245728E0,4.529402959E0
1.428233708E0,2.252563387E-1,-2.071366310E-1,4.731295586E0,4.741181701E0
1.430989125E0,1.930631697E-2,-1.670866013E-1,5.033246040E0,5.036055636E0
1.431400203E0,-1.473907381E-1,-1.457232237E-1,5.280408859E0,5.284475093E0
1.433861434E0,-1.823437214E-1,-2.459218502E-1,5.471191406E0,5.479750194E0
1.436325050E0,-1.972026080E-1,-3.204219341E-1,5.612955093E0,5.625550992E0
1.438786280E0,-2.430824339E-1,-3.916196823E-1,5.674725533E0,5.693414170E0
1.441249905E0,-3.327315450E-1,-4.483190775E-1,5.742197037E0,5.769274398E0
1.443711059E0,-4.164882302E-1,-5.095899105E-1,5.881059647E0,5.917770432E0
1.446174674E0,-4.494168758E-1,-5.963784456E-1,5.998640060E0,6.044942130E0
1.448635905E0,-4.562216997E-1,-7.193892002E-1,6.108388901E0,6.167501441E0
1.451099520E0,-4.384607971E-1,-8.093053102E-1,6.185104370E0,6.253218293E0
1.453560684E0,-4.412323236E-1,-8.823164701E-1,6.246991158E0,6.324402489E0
1.456024299E0,-3.775538802E-1,-8.951758146E-1,6.303176880E0,6.377611265E0
1.458456818E0,-3.006716371E-1,-9.304373264E-1,6.340850830E0,6.415801298E0
1.460889377E0,-2.147216499E-1,-9.634373188E-1,6.297801018E0,6.374685444E0
1.463410376E0,-1.786070764E-1,-9.795280695E-1,6.210571289E0,6.289878494E0
1.465873920E0,-1.731248945E-1,-1.024458170E0,6.117340088E0,6.204944522E0
1.468335151E0,-1.301243454E-1,-1.071315885E0,5.921027184E0,6.018572337E0
1.470798766E0,-9.535998106E-3,-1.221645355E0,5.725396156E0,5.854286417E0
1.473259997E0,1.843470782E-1,-1.383257389E0,5.581065178E0,5.752883918E0
1.475723612E0,4.141470194E-1,-1.556874514E0,5.522061348E0,5.752263688E0
1.478184775E0,6.788340807E-1,-1.751076460E0,5.483571053E0,5.796260516E0
1.480648390E0,9.652758837E-1,-1.917038679E0,5.516022682E0,5.918893567E0
1.483109621E0,1.232657313E0,-2.030274868E0,5.547552109E0,6.034632921E0
1.485573237E0,1.370980740E0,-2.144608259E0,5.587347984E0,6.139820052E0
1.488034390E0,1.392137051E0,-2.193730116E0,5.605957985E0,6.178775147E0
1.490497973E0,1.329071760E0,-2.281311274E0,5.575277328E0,6.168835397E0
1.492959204E0,1.246471405E0,-2.328309536E0,5.483889580E0,6.086687209E0
1.495422819E0,1.083522916E0,-2.373896837E0,5.291144371E0,5.899628536E0
1.497884050E0,8.939350843E-1,-2.386475801E0,5.067506790E0,5.672214008E0
1.500347665E0,7.078849077E-1,-2.475276232E0,4.832644463E0,5.475632015E0
1.502808789E0,4.745646417E-1,-2.487264872E0,4.548996925E0,5.206253083E0
1.505272404E0,2.537293434E-1,-2.569598675E0,4.238812447E0,4.963340295E0
1.507733635E0,1.286829263E-1,-2.574686050E0,3.928819656E0,4.699062826E0
1.510197251E0,4.827439785E-3,-2.638615370E0,3.620142937E0,4.479704148E0
1.512658404E0,-8.587974310E-2,-2.688438177E0,3.309790611E0,4.264948892E0
1.515122020E0,-1.281856596E-1,-2.756015778E0,3.056718826E0,4.117715934E0
1.517583251E0,-2.226048410E-1,-2.744201899E0,2.757914543E0,3.896959020E0
1.520046866E0,-3.450315595E-1,-2.795010090E0,2.561369896E0,3.806802323E0
1.522508020E0,-5.066688061E-1,-2.783502817E0,2.361096382E0,3.685020670E0
1.524971635E0,-7.520422339E-1,-2.791725159E0,2.203571320E0,3.635247370E0
